title,total_sales,na_sales,pal_sales,other_sales,console,genre,publisher,developer,release_date
Pro Evolution Soccer,1.75,0.059659090909090905,0.8948863636363636,0.7954545454545455,"PS, PS2",Sports,Konami,Konami Computer Entertainment Tokyo,2001-11-24
Dance Dance Revolution X,1.75,0.8548850574712643,0.6637931034482759,0.23132183908045978,PS2,Simulation,Konami,Konami Computer Entertainment Tokyo,2008-09-12
2 Games in 1: Disney Princess & The Lion King,1.75,1.25,0.46,0.040000000000000036,GBA,Misc,THQ,Various,2004-12-01
Star Wars Episode I: The Phantom Menace,1.74,0.7158857142857142,0.8849142857142858,0.13920000000000002,"PC, PS",Adventure,LucasArts,Big Ape Productions,1999-04-30
Brunswick Pro Bowling,1.74,1.33,0.25,0.15999999999999992,"3DS, PS2, PS3, PSN, PSP, Wii, X360",Sports,Crave Entertainment,FarSight Studios,2007-08-21
Lost Planet 2,1.74,0.6738728323699421,0.6034682080924856,0.4626589595375723,"PC, PS3, X360",Shooter,Capcom,Capcom,2010-05-11
The Lord of the Rings: The Fellowship of the Ring,1.73,0.8999999999999999,0.65,0.18000000000000016,"GBA, PC, PS2, XB",Action,Black Label Games,Surreal Software,2002-09-24
Crash Bandicoot: The Huge Adventure,1.73,0.95,0.7,0.08000000000000007,GBA,Platform,Vivendi Games,Vicarious Visions,2002-02-25
World Championship Poker: Featuring Howard Lederer - All In,1.73,0.86,0.64,0.22999999999999998,"PS2, X360",Misc,Crave Entertainment,Point of View,2006-08-29
Twisted Metal III,1.73,1.48,0.2,0.050000000000000044,PS,Action,989 Studios,989 Studios,1998-10-31
Kingdoms of Amalur: Reckoning,1.72,0.92,0.53,0.27,"PC, PS3, X360",Role-Playing,Electronic Arts,38 Studios,2012-02-07
Call of Duty: World at War Final Fronts,1.72,0.61,0.18,0.9299999999999999,PS2,Shooter,Activision,Rebellion Developments,2008-11-10
Game Party 3,1.72,1.43,0.16,0.13000000000000012,Wii,Puzzle,Warner Bros. Interactive,FarSight Studios,2009-10-06
Borderlands: The Pre-Sequel,1.72,0.9159763313609468,0.5699408284023669,0.23408284023668643,"PC, PS3, X360",Misc,2K Games,Unknown,2014-10-14
Bulletstorm,1.72,0.9253801169590643,0.6035087719298246,0.19111111111111112,"PC, PS3, PSN, X360",Shooter,Electronic Arts,People Can Fly,2011-02-22
Call of Duty Black Ops: Declassified,1.71,0.74,0.52,0.45,PSV,Shooter,Activision,Nihilistic,2012-11-13
Bratz: Forever Diamondz,1.71,0.62,0.93,0.15999999999999992,"DS, GBA, GC, PC, PS2",Adventure,THQ,Barking Lizards,2006-09-18
Iron Man 2,1.71,0.76,0.73,0.21999999999999997,"DS, PC, PS3, PSN, PSP, Wii, X360",Action,Sega,"Sega Studios, San Francisco",2010-05-04
Triple Play 2000,1.71,1.06,0.55,0.09999999999999987,"N64, PC, PS",Sports,EA Sports,Treyarch,1999-02-28
Imagine: Teacher,1.71,0.7,0.83,0.18000000000000016,DS,Simulation,Ubisoft,Magic Pockets,2008-08-12
Super Puyo Puyo,1.7,0.0,0.0,1.7,SNES,Puzzle,Banpresto,Compile,1993-12-10
LEGO City Undercover,1.7,0.5598802395209581,0.9263473053892216,0.21377245508982037,"NS, PS4, WiiU, XOne",Platform,Warner Bros. Interactive Entertainment,TT Fusion,2013-03-18
Pro Evolution Soccer 2015,1.7,0.2833333333333334,0.9005952380952381,0.5160714285714286,"PC, PS3, PS4, X360, XOne",Sports,Konami Digital Entertainment,PES Productions,2014-11-11
Mad Max (2013),1.7,0.6861445783132529,0.7680722891566265,0.2457831325301205,"PC, PS3, PS4, X360, XOne",Action,Warner Bros. Interactive Entertainment,Avalanche Studios,2015-09-01
Dragon Ball Z: The Legacy of Goku,1.69,1.52,0.12,0.04999999999999982,GBA,Role-Playing,Infogrames,Webfoot Technologies,2002-05-14
NBA Live 99,1.69,1.5799999999999998,0.07,0.040000000000000036,"N64, PC, PS",Sports,EA Sports,NuFX,1998-10-31
Mission: Impossible,1.69,1.0486144578313252,0.5904819277108434,0.05090361445783132,"GB, N64, NES, PS",Action,Ocean,Infogrames,1990-09-01
Jampack Winter '99,1.69,0.94,0.64,0.10999999999999988,PS,Misc,Sony Computer Entertainment,Sony Computer Entertainment America,1999-10-01
The Sims 3: Late Night Expansion Pack,1.69,0.59,0.88,0.21999999999999997,PC,Simulation,Electronic Arts,The Sims Studio,2010-10-26
Cooking Mama 3: Shop & Chop,1.69,0.7853529411764705,0.6561176470588235,0.24852941176470586,DS,Simulation,505 Games,Cooking Mama Ltd.,2009-10-20
SOCOM 3: U.S. Navy SEALs,1.69,1.2128235294117644,0.33799999999999997,0.1391764705882353,PS2,Shooter,Sony Computer Entertainment,Zipper Interactive,2005-10-11
WCW vs. nWo: World Tour,1.69,1.3619411764705882,0.2783529411764706,0.04970588235294117,N64,Fighting,THQ,Aki Corp.,1997-11-16
Tomodachi Collection: New Life,1.69,1.0008143748078415,0.46258040898280955,0.22660521620934893,3DS,Simulation,Nintendo,Nintendo,2013-04-13
Prototype 2,1.6800000000000002,0.95,0.55,0.18000000000000016,"PC, PS3, X360",Action,Activision,Radical Entertainment,2012-04-24
NBA Live 06,1.68,1.48,0.11000000000000001,0.08999999999999986,"GC, PC, PSP, X360, XB",Sports,EA Sports,EA Canada,2005-09-26
The Sims: Superstar,1.68,1.67,0.006711985741923062,0.0032880142580769462,PC,Simulation,Electronic Arts,Maxis,2003-05-12
Time Crisis,1.68,0.38,0.87,0.43000000000000005,PS,Shooter,Namco,Namco,1997-10-31
Star Wars Battlefront: Renegade Squadron,1.68,0.9,0.47,0.30999999999999983,"PSN, PSP",Shooter,LucasArts,Rebellion Developments,2007-10-09
Black,1.67,1.3441463414634145,0.13237804878048778,0.19347560975609754,"PS2, XB, XBL",Shooter,Electronic Arts,Criterion Games,2006-02-28
NBA Street V3,1.67,1.03,0.5,0.1399999999999999,"GC, PS2, XB",Sports,EA Sports BIG,EA Canada,2005-02-08
PGR: Project Gotham Racing 2,1.67,0.97,0.59,0.11000000000000001,XB,Racing,Microsoft Game Studios,Bizarre Creations,2003-11-17
Hannah Montana: Spotlight World Tour,1.67,0.99,0.4,0.2799999999999998,"PS2, Wii",Action,Disney Interactive Studios,Avalanche Software,2007-11-06
NFL Blitz 2000,1.67,1.15,0.43,0.09000000000000008,"DC, GB, N64, PC, PS",Sports,Midway Games,Midway Games,1999-08-17
ModNation Racers,1.67,0.6136746987951807,0.6740361445783132,0.382289156626506,"PS3, PSN, PSP",Racing,Sony Computer Entertainment,United Front Games,2010-05-25
Ready 2 Rumble Boxing,1.67,1.0699999999999998,0.52,0.08000000000000007,"DC, GB, N64, PS",Sports,Midway Games,Point of View,1999-09-08
Defender,1.6600000000000001,1.34,0.24,0.08000000000000007,"2600, 5200, CV, GBA, GC, Int, PS2, XB, XBL",Shooter,Atari,Atari,1981-01-01
Disney Tangled,1.6600000000000001,0.99,0.54,0.13000000000000012,"DS, Wii",Action,Disney Interactive Studios,Disney Interactive Studios,2010-11-23
Shaun White Snowboarding: Road Trip,1.66,0.93,0.56,0.1699999999999997,Wii,Sports,Ubisoft,Ubisoft Montreal,2008-11-16
Major League Baseball 2K7,1.66,1.27,0.23,0.15999999999999992,"DS, GBA, PS2, PS3, PSP, X360, XB",Sports,2K Sports,Kush Games,2007-02-26
Tomb Raider: Legend,1.6500000000000001,0.873529411764706,0.6470588235294119,0.12941176470588237,"DS, GBA, GC, PC, PS2, PSN, PSP, X360, XB, XBL",Action,Eidos Interactive,Crystal Dynamics,2006-04-11
Ms. Pac-Man,1.65,1.54,0.1,0.009999999999999787,"2600, 5200, 7800, GB, GG, Lynx, MS, NES, SNES, XBL",Puzzle,Atari,General Entertainment,1982-01-01
Star Wars The Clone Wars: Lightsaber Duels,1.65,1.21,0.3,0.1399999999999999,Wii,Action,LucasArts,Krome Studios,2008-11-11
Red Faction II,1.65,0.61,0.8200000000000001,0.21999999999999975,"GC, PC, PS2, XB",Shooter,THQ,Volition Inc.,2002-10-15
"SpongeBob SquarePants: Lights, Camera, Pants!",1.65,1.27,0.3,0.07999999999999985,"DS, GBA, GC, PC, PS2, XB",Misc,THQ,WayForward Technologies,2005-10-19
NBA Live 06 (All region sales),1.64,1.44,0.15,0.050000000000000044,PS2,Sports,EA Sports,EA Canada,2005-09-26
Red Faction: Guerrilla,1.64,0.81,0.59,0.24,"PC, PS3, PSN, X360",Shooter,THQ,Volition Inc.,2009-06-02
Fight Night Round 2,1.64,1.27,0.22,0.1499999999999999,"GC, PS2, XB",Fighting,EA Sports,EA Sports,2005-02-28
World Championship Poker,1.63,1.29,0.19,0.1499999999999999,"GBA, GC, PS2, XB",Misc,Crave Entertainment,Coresoft,2004-11-03
Ape Escape,1.63,0.7143827160493826,0.4829629629629629,0.43265432098765433,PS,Platform,Sony Computer Entertainment,SCE Japan Studio,1999-05-31
Kinectimals,1.62,1.02,0.46,0.14,X360,Simulation,Microsoft Game Studios,Frontier Studio,2010-11-04
EA Playground,1.62,0.97,0.48,0.17000000000000015,"DS, Wii",Sports,Electronic Arts,EA Canada,2007-10-22
Bully: Scholarship Edition,1.62,0.726923076923077,0.7476923076923077,0.1453846153846154,"PC, Wii, X360",Action,Rockstar Games,Rockstar Vancouver/Mad Doc Software,2008-03-04
The Order: 1886,1.62,0.44,0.86,0.32,PS4,Shooter,Sony Computer Entertainment,Ready at Dawn,2015-02-20
Uncharted: Golden Abyss,1.62,0.53,0.71,0.38,PSV,Action,Sony Computer Entertainment,SCEA Bend Studio / Naughty Dog,2012-02-15
Tony Hawk's American Wasteland (Old all region sales),1.62,0.7950920245398774,0.6261349693251533,0.19877300613496934,PS2,Sports,Activision,Neversoft Entertainment,2005-10-18
X-Men Legends II: Rise of Apocalypse,1.6199999999999999,1.28,0.2,0.1399999999999999,"GC, NGage, PC, PS2, PSP, XB",Role-Playing,Activision,Raven Software,2005-09-20
Ty the Tasmanian Tiger,1.6199999999999999,0.9199999999999999,0.54,0.15999999999999992,"GC, PS2, XB",Platform,Electronic Arts,Krome Studios,2002-09-10
Baldur's Gate: Dark Alliance,1.61,0.89,0.5599999999999999,0.16000000000000014,"GBA, GC, PS2, XB",Role-Playing,VU Games,Snowblind Studios,2001-12-02
Buzz! The Music Quiz,1.61,0.3506137463642168,1.18,0.07938625363578328,PS2,Misc,Sony Computer Entertainment,Relentless Software,2005-10-21
Power Rangers: Dino Thunder,1.6,1.01,0.48000000000000004,0.1100000000000001,"GBA, GC, PS2",Action,THQ,Pacific Coast Power & Light,2004-09-14
GoldenEye: Rogue Agent,1.6,1.26,0.22,0.1200000000000001,"DS, GC, PS2, XB",Shooter,Electronic Arts,EA Los Angeles,2004-11-22
River Raid,1.6,1.49,0.09,0.020000000000000018,"2600, 5200, Int, PC",Shooter,Activision,Activision,1982-01-01
Midnight Club 3: DUB Edition (America/Others Sales),1.6,1.3,0.23,0.07000000000000006,"PC, PS2, PS3, X360",Racing,Rockstar Games,Rockstar San Diego,2005-04-11
Deadpool,1.5999999999999999,0.92,0.46,0.21999999999999975,"PC, PS3, PS4, X360, XOne",Action,Activision,High Moon Studios,2013-06-25
Soul Blade,1.59,0.6138607594936709,0.4125949367088607,0.5635443037974684,"Arc, PS",Fighting,Namco,Namco,1996-05-16
Plants vs. Zombies,1.59,1.32,0.13,0.1399999999999999,"And, DS, DSi, DSiW, OSX, PC, PS3, PSN, PSV, WinP, X360, XBL",Strategy,PopCap Games,PopCap Games,2009-03-05
Mario Bros.,1.59,1.48,0.09,0.020000000000000018,"2600, 5200, 7800, NES, VC",Platform,Atari,Atari,1983-10-01
Stuntman,1.59,0.79,0.6,0.19999999999999996,"2600, GBA, PS2",Racing,Atari,Reflections Interactive,1983-01-01
EA Sports UFC,1.59,0.8156493506493507,0.5781818181818182,0.1961688311688312,"PS4, XOne",Fighting,Electronic Arts,EA Canada,2014-06-17
Sonic Forces,1.59,0.7078064516129032,0.7078064516129035,0.17438709677419356,"NS, PC, PS4, XOne",Platform,Sega,Sonic Team,2017-11-07
NHL 2001,1.5899999999999999,0.82,0.61,0.15999999999999992,"PC, PS, PS2",Sports,EA Sports,EA Canada,2000-09-26
NHL 2002,1.5899999999999999,0.88,0.55,0.1599999999999997,"GBA, PC, PS2, XB",Sports,EA Sports,EA Canada,2001-09-17
Duke Nukem Forever,1.5899999999999999,0.8500000000000001,0.56,0.17999999999999972,"MS, PC, PS3, X360",Shooter,2K Games,Gearbox Software,2011-06-14
Sega Genesis Collection,1.5899999999999999,0.53,0.6,0.45999999999999996,"NG, PS2, PSN, PSP",Misc,Sega,Sega,1999-11-30
Blitz: The League,1.58,1.29,0.14,0.1499999999999999,"PS2, Wii, X360, XB",Sports,Midway Games,Midway Games,2005-10-17
Jampack Summer 2K,1.58,0.88,0.6,0.10000000000000009,PS,Misc,Sony Computer Entertainment,Sony Computer Entertainment America,2000-05-15
Hulk,1.58,0.92,0.52,0.14000000000000012,"GC, PC, PS2, XB",Action,Universal Interactive,Radical Entertainment,2003-05-27
Disney Princess: Enchanted Journey,1.58,1.33,0.12,0.1299999999999999,"PC, PS2, Wii",Adventure,Disney Interactive Studios,Papaya Studios,2007-10-16
Spyro 2: Season of Flame,1.58,0.85,0.65,0.08000000000000007,GBA,Platform,Vivendi Games,Digital Eclipse,2002-09-25
Dance Dance Revolution: Hottest Party 2,1.58,0.94,0.48,0.16,Wii,Simulation,Konami,Bemani,2008-09-12
Guitar Hero: On Tour Decades,1.57,0.84,0.57,0.16000000000000014,DS,Misc,Activision,Vicarious Visions,2008-11-16
High School Musical 3: Senior Year,1.57,0.63,0.76,0.17999999999999994,DS,Misc,Disney Interactive Studios,Griptonite Games,2008-10-21
NCAA Football 2002,1.57,0.77,0.6,0.19999999999999996,PS2,Sports,EA Sports,EA Tiburon,2001-07-23
ATV Quad Power Racing 2,1.57,0.99,0.45,0.13000000000000012,"GC, PS2, XB",Racing,Acclaim Entertainment,Climax Entertainment,2003-01-21
Tom Clancy's Ghost Recon Advanced Warfighter 2,1.57,0.7270469798657719,0.6216778523489934,0.22127516778523493,"PC, PS3, PSN, PSP, X360",Shooter,Ubisoft,Red Storm Entertainment / Ubisoft Paris,2007-03-06
Ready 2 Rumble Boxing: Round 2,1.57,0.88,0.56,0.13000000000000012,"DC, GBA, N64, PS, PS2",Fighting,Midway Games,Midway Games,2000-10-23
Smuggler's Run,1.57,0.78,0.6,0.19000000000000017,"GBA, PS2",Racing,Rockstar Games,Rockstar San Diego,2000-10-25
Moshi Monsters: Moshling Zoo,1.57,0.38,0.98,0.2100000000000002,DS,Misc,Activision,Mind Candy,2011-11-06
Medal of Honor Heroes 2,1.5699999999999998,0.8300000000000001,0.43,0.31,"PSN, PSP, Wii",Shooter,Electronic Arts,Team Fusion,2007-11-13
Guitar Hero: Smash Hits,1.5699999999999998,0.85,0.48,0.23999999999999977,"PS2, PS3, Wii, X360",Misc,Activision,Neversoft Entertainment,2009-06-16
FIFA World Cup Germany 2006,1.5699999999999998,1.07,0.37000000000000005,0.12999999999999967,"DS, GC, PC, PS2, PSP, X360, XB",Sports,EA Sports,EA Canada,2006-04-24
Carnival Games: Mini Golf,1.56,0.86,0.55,0.1499999999999999,Wii,Sports,2K Play,Cat Daddy Games,2008-10-20
Hannah Montana: Music Jam,1.56,1.05,0.36,0.1499999999999999,DS,Action,Disney Interactive Studios,Fall Line Studio,2007-10-16
Pro Evolution Soccer 2016,1.56,0.37973684210526315,0.718421052631579,0.461842105263158,"PC, PS3, PS4, X360, XOne",Sports,Konami Digital Entertainment,PES Productions,2015-09-15
007: The World is Not Enough,1.55,1.1227564102564103,0.3775641025641026,0.04967948717948719,N64,Shooter,Electronic Arts,Eurocom Entertainment Software,2000-10-17
Guinness World Records: The Videogame,1.55,0.9299999999999999,0.48,0.14000000000000012,"DS, Wii",Action,Warner Bros. Interactive,Traveller's Tales,2008-11-11
Spider-Man 2: Enter: Electro,1.55,0.57,0.87,0.11,PS,Action,Activision,Vicarious Visions,2001-10-17
Vigilante 8,1.54,0.93,0.53,0.08000000000000007,"GB, N64, PS",Racing,Activision,"Luxoflux, Inc.",1998-05-31
NBA 2K2,1.54,0.8464900662251655,0.5303311258278146,0.16317880794701986,"DC, GC, PS2, XB",Sports,Sega,Visual Concepts,2001-10-24
Over the Hedge,1.54,1.22,0.19,0.13000000000000012,"DS, GBA, GC, PC, PS2, XB",Platform,Activision,Edge of Reality,2006-05-05
Plants vs. Zombies: Garden Warfare 2,1.54,0.7,0.67,0.16999999999999993,"PC, PS4, XOne",Shooter,Electronic Arts,PopCap Games,2016-02-23
Tak 2: The Staff of Dreams,1.54,0.99,0.45999999999999996,0.09000000000000008,"GBA, GC, PS2, XB",Platform,THQ,Avalanche Software,2004-10-11
Die Hard Trilogy,1.54,0.85,0.58,0.1100000000000001,"PC, PS, SAT",Shooter,Fox Interactive,Probe Entertainment Limited,1996-01-01
Dark Cloud,1.54,0.83,0.44,0.27,"PS2, PS4",Role-Playing,Sony Computer Entertainment,Level 5,2001-05-28
Disney Sing It! High School Musical 3: Senior Year,1.54,0.58,0.51,0.4500000000000002,"PS2, PS3, Wii, X360, XBL",Misc,Disney Interactive Studios,Zoe Mode,2009-02-17
NBA 2K3,1.53,0.87,0.5,0.15999999999999992,"GC, PS2, XB",Sports,Sega,Visual Concepts,2002-10-07
The Godfather II,1.53,0.8857894736842106,0.44289473684210534,0.20131578947368425,"PC, PS3, X360",Adventure,Electronic Arts,EA Redwood Shores,2009-04-07
NFL GameDay 99,1.53,1.44,0.05,0.040000000000000036,"PC, PS",Sports,989 Studios,Red Line Studios,1998-07-31
Tiger Woods 99 PGA Tour Golf,1.53,0.85,0.58,0.10000000000000009,PS,Sports,EA Sports,EA Sports,1998-10-31
MLB 07: The Show,1.53,1.32,0.03,0.17999999999999994,"PS2, PS3, PSP",Sports,Sony Computer Entertainment,SCE San Diego Studio,2007-02-26
Forza Motorsport 7,1.52,0.58,0.81,0.13,"PC, XOne",Racing,Microsoft Studios,Turn 10 Studios,2017-10-03
Knockout Kings,1.52,1.07,0.39,0.06000000000000005,"GB, PS",Fighting,EA Sports,Press Start Inc.,1998-10-31
Super Monkey Ball 2,1.52,1.11,0.31,0.1,GC,Puzzle,Sega,Amusement Vision,2002-08-25
Sonic Rivals 2,1.52,0.44,0.7,0.3800000000000001,"PSN, PSP",Racing,Sega,Backbone Entertainment,2007-11-13
Disney Fairies: Tinker Bell,1.52,0.85,0.51,0.16,DS,Adventure,Disney Interactive Studios,Hyde,2008-10-28
Warhawk,1.52,0.74,0.56,0.21999999999999997,"PS, PS3, PSN",Shooter,Sony Computer Entertainment,Incognito Entertainment,1995-11-10
Xevious,1.52,0.18,0.06,1.28,"7800, NES, VC, XBL",Shooter,Namco,Namco,1987-01-01
Cabela's Dangerous Hunts,1.52,0.83,0.53,0.16000000000000014,"PC, PS2, XB",Sports,Activision,Sand Grain Studios,2003-11-11
The Simpsons Skateboarding,1.52,0.36,0.9,0.26,PS2,Sports,Electronic Arts,The Code Monkeys,2002-11-11
NASCAR 98,1.52,1.43,0.05,0.040000000000000036,"PS, SAT",Racing,EA Sports,Stormfront Studios,1997-01-01
Indiana Jones and the Staff of Kings,1.51,0.74,0.47,0.30000000000000004,"DS, PS2, PSN, PSP, Wii",Action,LucasArts,Artificial Mind and Movement,2009-06-09
Simpsons Wrestling,1.51,0.23,1.16,0.1200000000000001,PS,Fighting,Activision,Big Ape Productions,2001-04-12
NASCAR 2001,1.51,0.79,0.5800000000000001,0.1399999999999999,"PS, PS2",Racing,EA Sports,EA Black Box,2000-09-19
Cabela's Big Game Hunter,1.51,0.77,0.56,0.17999999999999994,"GBA, PC, PS2",Sports,Activision,Sand Grain Studios,1998-04-01
Call of Juarez: Bound in Blood,1.51,0.6457236842105263,0.6457236842105264,0.2185526315789474,"PC, PS3, X360",Shooter,Ubisoft,Techland,2009-06-30
NBA Live 98,1.51,1.41,0.06,0.040000000000000036,"GEN, PC, PS, SAT, SNES",Sports,EA Sports,EA Canada,1997-01-01
Call of Duty: Modern Warfare: Reflex Edition,1.51,0.94,0.43,0.14000000000000012,Wii,Shooter,Activision,Treyarch,2009-11-10
Kane & Lynch: Dead Men,1.51,0.6499999999999999,0.63,0.23,"PC, PS3, X360, XBL",Shooter,Eidos Interactive,IO Interactive,2007-11-13
Gauntlet: Dark Legacy,1.5,0.8300000000000001,0.52,0.1499999999999999,"GBA, GC, PS2, XB",Action,Midway Games,Midway Games West,2001-05-01
WWF No Mercy,1.5,1.1920529801324502,0.26821192052980136,0.039735099337748346,N64,Fighting,THQ,Aki Corp.,2000-11-17
Split/Second,1.5,0.7552447552447551,0.6188811188811187,0.12587412587412586,"PC, PS3, PSN, PSP, X360",Racing,Disney Interactive Studios,Black Rock Studio,2010-05-18
Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,1.5,0.0,0.0,1.5,NES,Platform,Hudson Soft,Hudson Soft,1986-03-05
F1 2012,1.5,0.22916666666666669,1.03125,0.23958333333333331,"OSX, PC, PS3, X360",Racing,Codemasters,Codemasters Birmingham,2012-09-18
Football Manager 2012,1.5,0.02,1.16,0.32000000000000006,PC,Sports,Sega,Sega,2011-10-21
Pac-Man World,1.5,1.2181208053691273,0.14093959731543623,0.14093959731543623,"GBA, PS",Action,Namco,Namco,1999-09-30
Test Drive Unlimited 2,1.5,0.5204081632653061,0.7959183673469388,0.1836734693877551,"PC, PS3, X360",Racing,Atari,Eden Studios,2011-02-08
Tokyo Xtreme Racer Zero,1.5,0.66,0.52,0.32,PS2,Racing,Crave Entertainment,Genki,2001-05-28
The Lord of the Rings: Conquest,1.5,0.84,0.49,0.16999999999999993,"DS, PC, PS3, X360, XBL",Action,Electronic Arts,Pandemic Studios,2009-01-13
Darksiders,1.49,0.7703401360544218,0.486530612244898,0.23312925170068027,"PC, PS3, Series, X360, XBL",Action,THQ,Vigil Games,2010-01-05
Prey (2017),1.49,0.4694520547945205,0.8368493150684932,0.18369863013698629,"PC, PS4, XOne",Shooter,Bethesda Softworks,Arkane Studios,2017-05-05
Just Dance 2019,1.49,0.88,0.46,0.1499999999999999,"NS, PS4, Wii, WiiU, X360, XOne",Music,Ubisoft,Ubisoft Paris,2018-10-23
Trivial Pursuit,1.49,0.53,0.63,0.32999999999999985,"PS2, PS3, SCD, Wii, X360, XBL",Misc,Electronic Arts,Adrenalin Interactive,1993-01-01
Buzz! The BIG Quiz,1.49,0.3179985141442895,1.1,0.07200148585571037,PS2,Misc,Sony Computer Entertainment,Relentless Software,2006-03-17
Ben 10 Ultimate Alien: Cosmic Destruction,1.49,0.8400000000000001,0.47,0.17999999999999994,"DS, PS2, PS3, PSN, PSP, Wii, X360",Platform,D3 Publisher,Griptonite Games,2010-10-05
Steep,1.49,0.4863194444444444,0.8277777777777778,0.17590277777777777,"NS, PC, PS4, XOne",Sports,Ubisoft,Ubisoft Annecy,2016-12-02
Hannah Montana: The Movie,1.49,0.79,0.54,0.15999999999999992,"DS, PC, PS3, Wii, X360",Adventure,Disney Interactive Studios,n-Space,2009-04-07
PlayStation All-Stars Battle Royale,1.49,0.7147972972972972,0.44297297297297306,0.33222972972972975,"PS3, PSV",Fighting,Sony Computer Entertainment,SuperBot Entertainment,2012-11-20
Assassin's Creed III: Liberation,1.48,0.53,0.57,0.38,PSV,Adventure,Ubisoft,Ubisoft,2012-10-30
Xenoblade Chronicles,1.48,0.6745578231292517,0.40272108843537424,0.40272108843537424,"3DS, Wii",Role-Playing,Nintendo,Monolith Soft,2012-04-06
LEGO Battles: Ninjago,1.48,1.03,0.33,0.11999999999999988,DS,Strategy,Warner Bros. Interactive,Hellbent Games,2011-04-12
Cars: Mater-National Championship,1.48,1.25,0.09999999999999999,0.1299999999999999,"DS, GBA, PC, PS2, PS3, X360",Racing,THQ,Rainbow Studios,2007-10-29
Drawn To Life: SpongeBob SquarePants Edition,1.48,0.99,0.35,0.14000000000000012,DS,Adventure,THQ,Altron,2008-09-15
LEGO The Incredibles,1.48,0.7778102189781022,0.6265693430656935,0.07562043795620438,"NS, PC, PS4, XOne",Action,Warner Bros. Interactive Entertainment,Traveller's Tales,2018-06-15
Monster High: Ghoul Spirit,1.4700000000000002,1.1099999999999999,0.24,0.12000000000000033,"DS, Wii",Adventure,THQ,THQ,2011-10-25
Super Scribblenauts,1.47,1.06,0.3,0.10999999999999988,DS,Puzzle,Warner Bros. Interactive,5TH Cell,2010-10-12
Imagine: Master Chef,1.47,0.39,0.91,0.16999999999999993,DS,Simulation,Ubisoft,MTO,2007-10-23
WWE All Stars,1.47,0.76,0.53,0.17999999999999994,"3DS, PS2, PS3, PSN, PSP, Wii, X360, XBL",Fighting,THQ,THQ,2011-03-28
Farming Simulator 2015,1.47,0.63,0.65,0.18999999999999995,"OSX, PC, PS3, PS4, X360, XOne",Simulation,Focus Home Interactive,Giants Software,2014-09-30
Donkey Kong,1.47,1.36,0.08,0.029999999999999805,"2600, 3DS, 7800, CV, GB, Int, NES, PC, Series, VC",Platform,Coleco,Nintendo,1981-07-09
Dragon Ball: Raging Blast 2,1.47,0.9199999999999999,0.28,0.27,"PS3, X360",Fighting,Namco Bandai,Spike,2010-11-02
NBA 2K6,1.47,0.91,0.43000000000000005,0.1299999999999999,"PS2, X360, XB",Action,2K Sports,Unknown,2005-09-26
Disney Princess,1.47,1.04,0.37,0.05999999999999983,GBA,Platform,THQ,Art,2003-04-04
Monsters vs. Aliens,1.47,0.92,0.32,0.22999999999999998,"DS, PC, PS2, PS3, Wii, X360",Platform,Activision,Amaze Entertainment,2009-03-24
Manhunt,1.47,0.77,0.53,0.16999999999999993,"PC, PS2, Series, XB",Action,Rockstar Games,Rockstar North,2003-11-18
WWE 2K19,1.46,0.6599999999999999,0.6000000000000001,0.19999999999999996,"PC, PS4, XOne",Fighting,2K Sports,Visual Concepts,2018-10-09
